Time(s): 265 Message:roboRIO LOGGER INITIALIZED AT: 265
   11.99	    0.00	    0.00	    2.38	   88.25   11.95	    8.55
   12.02	    0.00	    0.00	    2.38	   88.25   11.95	    8.55
   11.99	    0.00	    0.00	    2.38	   88.25   11.95	    8.55
   12.05	    0.00	    0.00	    2.25	   88.25   11.95	    8.55
   11.96	    0.00	    0.00	    1.88	   88.25   11.95	    8.55
   12.01	    0.00	    0.00	    2.13	   88.25   11.95	    8.55
   11.97	    0.00	    0.00	    2.13	   88.25   11.95	    8.55
   12.00	    0.00	    0.00	    2.38	   88.25   11.95	    8.55
   11.96	    0.00	    0.00	    2.38	   88.25   11.95	    8.55
   12.03	    0.00	    0.00	    2.25	   88.25   11.95	    8.55
   11.95	    0.00	    0.00	    2.38	   88.25   11.95	    8.55
   11.97	    0.00	    0.00	    2.13	   88.25   12.00	    8.55
   12.01	    0.00	    0.00	    2.38	   88.25   12.00	    8.55
   12.05	    0.00	    0.00	    2.38	   88.25   12.00	    8.55
   12.01	    0.00	    0.00	    2.38	   88.25   12.00	    8.55
   11.98	    0.00	    0.00	    2.13	   88.25   12.00	    8.55
   12.01	    0.00	    0.00	    1.88	   88.25   12.00	    8.55
   11.97	    0.00	    0.00	    2.25	   88.25   12.00	    8.55
   12.01	    0.00	    0.00	    2.25	   88.25   12.00	    8.55
   12.00	    0.00	    0.00	    2.13	   88.25   12.00	    8.55
   11.97	    0.00	    0.00	    2.13	   88.25   12.00	    8.55
   12.01	    0.00	    0.00	    2.13	   88.25   12.00	    8.55
   12.01	    0.00	    0.00	    1.88	   88.25   12.00	    8.55
   12.03	    0.00	    0.00	    1.88	   88.25   12.00	    8.55
   12.00	    0.00	    0.00	    2.13	   88.25   12.00	    8.55
   12.03	    0.00	    0.00	    2.25	   88.25   12.00	    8.55
   12.01	    0.00	    0.00	    2.25	   88.25   12.00	    8.55
   12.00	    0.00	    0.00	    2.13	   88.25   12.00	    8.55
   12.05	    0.00	    0.00	    1.88	   88.25   12.00	    8.55
   12.05	    0.00	    0.00	    2.13	   88.25   11.95	    8.55
   12.06	    0.00	    0.00	    1.88	   88.25   11.95	    8.55
   12.02	    0.00	    0.00	    2.13	   88.25   11.95	    8.55
   12.00	    0.00	    0.00	    1.88	   88.25   11.95	    8.55
   12.01	    0.00	    0.00	    1.88	   88.25   11.95	    8.55
   12.04	    0.00	    0.00	    1.88	   88.25   11.95	    8.55
   12.02	    0.00	    0.00	    1.88	   88.25   12.00	    8.55
   12.00	    0.00	    0.00	    1.88	   88.25   12.00	    8.55
   12.00	    0.00	    0.00	    2.13	   88.25   12.00	    8.55
   12.00	    0.00	    0.00	    2.13	   88.25   12.00	    8.55
   12.05	    0.00	    0.00	    1.88	   88.25   12.00	    8.55
   11.98	    0.00	    0.00	    1.88	   88.25   12.00	    8.55
   12.05	    0.00	    0.00	    1.75	   88.25   12.00	    8.55
   12.06	    0.00	    0.00	    1.75	   88.25   12.00	    8.55
   11.99	    0.00	    0.00	    1.75	   88.25   12.00	    8.55
   12.05	    0.00	    0.00	    1.75	   88.25   12.00	    8.55
   12.00	    0.00	    0.00	    2.13	   88.25   12.00	    8.55
   12.01	    0.00	    0.00	    1.88	   88.25   12.00	    8.55
   12.01	    0.00	    0.00	    1.88	   88.25   12.00	    8.55
   12.00	    0.00	    0.00	    1.75	   88.25   12.00	    8.55
   12.50	    0.00	    0.00	    0.00	    0.00    0.00	    0.00
   11.91	    0.00	    0.00	    0.00	    0.00    0.00	    0.00
   12.03	    0.00	    0.00	    0.00	    0.00    0.00	    0.00
    8.78	    0.00	    0.00	    2.13	   13.75   12.50	    9.95
    8.89	    0.00	    0.00	   24.38	   40.75   12.50	    9.95
    9.16	    0.00	    0.00	   32.13	   69.88   12.50	    9.95
    9.20	    0.00	    0.00	   35.88	   69.88    8.85	    9.95
    9.30	    0.00	    0.00	   35.88	   90.00    8.85	    9.95
    9.24	    0.00	    0.00	   17.50	   90.00    8.85	    9.95
    9.36	    0.00	    0.00	   10.38	   90.00    8.85	    9.95
    9.31	    0.00	    0.00	    7.00	   90.13    8.85	    7.90
    9.42	    0.00	    0.00	    4.00	   90.13    8.85	    7.90
    9.35	    0.00	    0.00	    2.88	   90.00    8.85	    7.90
    9.19	    0.00	    0.00	    2.88	   90.00    9.30	    7.90
    9.34	    0.00	    0.00	    2.25	   90.00    9.30	    7.90
    9.39	    0.00	    0.00	    2.13	   90.00    9.30	    7.90
    9.31	    0.00	    0.00	    1.88	   90.13    9.30	    7.90
    9.47	    0.00	    0.00	    1.75	   90.00    9.30	    7.90
    9.44	    0.00	    0.00	    1.75	   90.00    9.30	    8.00
    9.50	    0.00	    0.00	    1.75	   90.00    9.30	    8.00
    9.36	    0.00	    0.00	    1.75	   90.00    9.30	    8.00
    9.50	    0.00	    0.00	    1.75	   90.00    9.35	    8.00
    9.28	    0.00	    0.00	    1.88	   90.00    9.35	    8.00
    9.36	    0.00	    0.00	    1.88	   90.00    9.35	    8.00
    9.47	    0.00	    0.00	    2.13	   89.75    9.35	    8.00
    9.29	    0.00	    0.00	    2.25	   89.75    9.35	    8.10
    9.57	    0.00	    0.00	    2.25	   89.75    9.35	    8.10
    9.54	    0.00	    0.00	    2.25	   89.63    9.35	    8.10
    9.40	    0.00	    0.00	    2.13	   89.75    9.40	    8.10
    9.54	    0.00	    0.00	    1.88	   89.88    9.40	    8.10
    9.44	    0.00	    0.00	    1.25	   89.88    9.40	    8.10
    9.50	    0.00	    0.00	    1.25	   89.75    9.40	    8.10
    9.51	    0.00	    0.00	    1.25	   89.75    9.40	    8.20
    9.46	    0.00	    0.00	    1.50	   89.75    9.40	    8.20
    9.53	    0.00	    0.00	    1.63	   89.75    9.40	    8.20
    9.46	    0.00	    0.00	    1.88	   89.75    9.50	    8.20
    9.48	    0.00	    0.00	    1.88	   89.75    9.50	    8.20
    9.54	    0.00	    0.00	    2.13	   89.75    9.50	    8.20
    9.55	    0.00	    0.00	    2.13	   89.75    9.50	    8.20
    9.53	    0.00	    0.00	    2.13	   89.75    9.50	    8.20
    9.55	    0.00	    0.00	    1.88	   89.75    9.50	    8.35
    9.78	    0.00	    0.00	    1.75	   89.75    9.50	    8.35
    9.54	    0.00	    0.00	    1.63	   89.63    9.50	    8.35
    9.60	    0.00	    0.00	    1.75	   89.63    9.55	    8.35
    9.57	    0.00	    0.00	    1.88	   89.50    9.55	    8.35
    9.58	    0.00	    0.00	    1.88	   89.50    9.55	    8.35
    9.68	    0.00	    0.00	    1.88	   89.50    9.55	    8.35
    9.61	    0.00	    0.00	    1.75	   89.50    9.55	    8.40
    9.60	    0.00	    0.00	    1.75	   89.38    9.55	    8.40
    9.73	    0.00	    0.00	    1.75	   89.38    9.55	    8.40
    9.71	    0.00	    0.00	    1.75	   89.13    9.60	    8.40
    9.79	    0.00	    0.00	    2.25	   89.13    9.60	    8.40
    9.65	    0.00	    0.00	    2.25	   89.00    9.60	    8.40
    9.88	    0.00	    0.00	    2.25	   89.00    9.60	    8.40
    9.63	    0.00	    0.00	    2.25	   89.00    9.60	    8.50
    9.69	    0.00	    0.00	    1.75	   88.88    9.60	    8.50
    9.80	    0.00	    0.00	    1.75	   88.88    9.60	    8.50
    9.61	    0.00	    0.00	    1.75	   88.75    9.60	    8.50
    9.91	    0.00	    0.00	    1.88	   88.75    9.65	    8.50
    9.71	    0.00	    0.00	    2.13	   88.75    9.65	    8.50
    9.72	    0.00	    0.00	    2.25	   88.75    9.65	    8.50
    9.79	    0.00	    0.00	    2.88	   88.75    9.65	    8.50
    9.78	    0.00	    0.00	    2.88	   88.63    9.65	    8.55
    9.70	    0.00	    0.00	    2.88	   88.50    9.65	    8.55
    9.71	    0.00	    0.00	    3.00	   88.50    9.65	    8.55
    9.77	    0.00	    0.00	    2.38	   88.38    9.70	    8.55
    9.87	    0.00	    0.00	    2.50	   88.38    9.70	    8.55
    9.90	    0.00	    0.00	    2.25	   88.25    9.70	    8.55
    9.72	    0.00	    0.00	    2.25	   88.13    9.70	    8.55
    9.80	    0.00	    0.00	    2.38	   88.00    9.70	    8.60
    9.79	    0.00	    0.00	    2.25	   88.00    9.70	    8.60
    9.79	    0.00	    0.00	    2.25	   87.75    9.70	    8.60
    9.72	    0.00	    0.00	    2.25	   87.63    9.75	    8.60
   11.51	    0.00	    0.00	    2.88	   87.63    9.75	    8.60
   11.56	    0.00	    0.00	    7.75	   87.63    9.75	    8.60
   11.73	    0.00	    0.00	    7.75	   87.63    9.75	    8.60
   11.73	    0.00	    0.00	    9.50	   87.63    9.75	    8.60
   11.79	    0.00	    0.00	   10.25	   87.63    9.75	    8.60
   11.77	    0.00	    0.00	    7.75	   87.63    9.75	    8.60
   11.86	    0.00	    0.00	    7.75	   87.63    9.75	    8.60
   11.89	    0.00	    0.00	    5.75	   87.63   11.80	    8.60
   11.90	    0.00	    0.00	    4.50	   87.63   11.80	    8.60
   11.86	    0.00	    0.00	    4.25	   87.63   11.80	    8.60
   11.88	    0.00	    0.00	    3.63	   87.63   11.80	    8.60
   11.86	    0.00	    0.00	    3.63	   87.63   11.80	    8.60
   11.88	    0.00	    0.00	    3.13	   87.63   11.80	    8.60
   11.93	    0.00	    0.00	    3.00	   87.63   11.80	    8.60
   11.91	    0.00	    0.00	    2.88	   87.63   11.85	    8.60
   11.95	    0.00	    0.00	    2.88	   87.63   11.85	    8.60
   11.86	    0.00	    0.00	    3.00	   87.63   11.85	    8.60
   11.89	    0.00	    0.00	    2.63	   87.63   11.85	    8.60
   11.95	    0.00	    0.00	    2.63	   87.63   11.85	    8.60
   11.97	    0.00	    0.00	    2.63	   87.63   11.85	    8.60
   11.93	    0.00	    0.00	    2.63	   87.63   11.85	    8.60
   11.95	    0.00	    0.00	    2.38	   87.63   11.90	    8.60
   11.99	    0.00	    0.00	    2.50	   87.63   11.90	    8.60
   11.94	    0.00	    0.00	    2.50	   87.63   11.90	    8.60
   11.93	    0.00	    0.00	    2.50	   87.63   11.90	    8.60
   11.97	    0.00	    0.00	    2.38	   87.63   11.90	    8.60
   11.93	    0.00	    0.00	    2.50	   87.63   11.90	    8.60
   11.98	    0.00	    0.00	    2.50	   87.63   11.90	    8.60
   11.94	    0.00	    0.00	    2.63	   87.63   11.90	    8.60
   11.98	    0.00	    0.00	    2.38	   87.63   11.90	    8.60
   11.96	    0.00	    0.00	    2.25	   87.63   11.90	    8.60
   11.93	    0.00	    0.00	    2.25	   87.63   11.90	    8.60
   12.00	    0.00	    0.00	    2.25	   87.63   11.90	    8.60
   11.94	    0.00	    0.00	    2.25	   87.63   11.95	    8.60
   12.03	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   11.98	    0.00	    0.00	    2.25	   87.63   11.95	    8.60
   11.98	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   12.00	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   11.97	    0.00	    0.00	    2.13	   87.63   11.95	    8.60
   11.96	    0.00	    0.00	    2.25	   87.63   11.95	    8.60
   11.99	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   12.03	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   11.98	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   11.96	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   11.98	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   11.98	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   11.97	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   11.97	    0.00	    0.00	    2.25	   87.63   11.95	    8.60
   11.99	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   12.00	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   11.98	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   11.96	    0.00	    0.00	    2.25	   87.63   11.95	    8.60
   11.98	    0.00	    0.00	    2.25	   87.63   11.95	    8.60
   11.97	    0.00	    0.00	    2.25	   87.63   11.95	    8.60
   11.98	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   12.00	    0.00	    0.00	    2.25	   87.63   11.95	    8.60
   11.99	    0.00	    0.00	    2.13	   87.63   11.95	    8.60
   11.98	    0.00	    0.00	    1.88	   87.63   11.95	    8.60
   11.96	    0.00	    0.00	    1.88	   87.63   11.95	    8.60
   11.97	    0.00	    0.00	    2.13	   87.63   11.95	    8.60
   12.03	    0.00	    0.00	    2.50	   87.63   11.95	    8.60
   11.98	    0.00	    0.00	    2.50	   87.63   11.95	    8.60
   11.96	    0.00	    0.00	    2.50	   87.63   11.95	    8.60
   11.95	    0.00	    0.00	    2.50	   87.63   11.95	    8.60
   11.98	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   12.01	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   12.03	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   11.97	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   11.96	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   12.00	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   12.03	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   12.00	    0.00	    0.00	    2.38	   87.63   11.95	    8.60
   12.00	    0.00	    0.00	    2.25	   87.63   12.00	    8.60
   11.99	    0.00	    0.00	    2.13	   87.63   12.00	    8.60
   12.01	    0.00	    0.00	    2.13	   87.63   12.00	    8.60
   12.00	    0.00	    0.00	    2.13	   87.63   12.00	    8.60
   12.05	    0.00	    0.00	    2.25	   87.63   12.00	    8.60
   11.99	    0.00	    0.00	    2.25	   87.63   12.00	    8.60
   11.97	    0.00	    0.00	    2.25	   87.63   12.00	    8.60
   12.01	    0.00	    0.00	    2.25	   87.63   12.00	    8.60
   12.00	    0.00	    0.00	    2.38	   87.63   12.00	    8.60
   12.03	    0.00	    0.00	    2.38	   87.63   12.00	    8.60
   11.98	    0.00	    0.00	    2.38	   87.63   12.00	    8.60
   12.01	    0.00	    0.00	    2.25	   87.63   12.00	    8.60
   12.01	    0.00	    0.00	    2.13	   87.63   12.00	    8.60
   12.04	    0.00	    0.00	    2.25	   87.63   12.00	    8.60
   12.02	    0.00	    0.00	    1.88	   87.63   12.00	    8.60
   12.01	    0.00	    0.00	    2.13	   87.63   12.00	    8.60
   12.02	    0.00	    0.00	    2.13	   87.63   12.00	    8.60
   12.02	    0.00	    0.00	    2.13	   87.63   12.00	    8.60
   12.02	    0.00	    0.00	    2.13	   87.63   12.00	    8.60
   12.02	    0.00	    0.00	    1.88	   87.63   12.00	    8.60
   12.02	    0.00	    0.00	    1.88	   87.63   12.00	    8.60
   12.01	    0.00	    0.00	    1.88	   87.63   12.00	    8.60
   12.00	    0.00	    0.00	    1.88	   87.63   12.00	    8.60
   12.00	    0.00	    0.00	    1.88	   87.63   12.00	    8.60
   11.98	    0.00	    0.00	    1.75	   87.63   12.00	    8.60
   12.03	    0.00	    0.00	    1.75	   87.63   12.00	    8.60
   12.06	    0.00	    0.00	    1.88	   87.63   12.00	    8.60
   12.03	    0.00	    0.00	    1.88	   87.63   12.00	    8.60
   12.06	    0.00	    0.00	    1.88	   87.63   12.00	    8.60
   12.01	    0.00	    0.00	    1.75	   87.63   12.00	    8.60
   12.06	    0.00	    0.00	    1.75	   87.63   12.00	    8.60
   12.02	    0.00	    0.00	    1.75	   87.63   12.00	    8.60
   12.03	    0.00	    0.00	    1.88	   87.63   12.00	    8.60
   12.03	    0.00	    0.00	    1.75	   87.63   12.00	    8.60
   12.00	    0.00	    0.00	    1.88	   87.63   12.00	    8.60
   12.08	    0.00	    0.00	    2.13	   87.63   12.00	    8.60
   12.04	    0.00	    0.00	    2.25	   87.63   12.00	    8.60
   12.00	    0.00	    0.00	    2.25	   87.63   12.00	    8.60
   11.99	    0.00	    0.00	    2.25	   87.63   12.00	    8.60
   11.99	    0.00	    0.00	    1.88	   87.63   12.00	    8.60
   12.03	    0.00	    0.00	    1.75	   87.63   12.00	    8.60
   12.03	    0.00	    0.00	    1.75	   87.63   12.00	    8.60
   12.06	    0.00	    0.00	    1.63	   87.63   12.00	    8.60
   12.07	    0.00	    0.00	    1.75	   87.63   12.00	    8.60
   12.01	    0.00	    0.00	    1.75	   87.63   12.00	    8.60
   12.03	    0.00	    0.00	    1.75	   87.63   12.00	    8.60
   12.08	    0.00	    0.00	    1.75	   87.63   12.00	    8.60
   10.25	    0.00	    0.00	    0.00	    0.13    0.00	    0.00
   10.78	    0.00	    0.00	   23.25	    0.13   12.50	    0.00
    9.39	    0.00	    0.00	   35.13	    1.13   12.50	   12.50
    9.31	    0.00	    0.00	   35.13	   31.00   12.50	   12.50
    9.37	    0.00	    0.00	   37.88	   59.38   12.50	   12.50
    9.30	    0.00	    0.00	   20.13	   59.38   12.50	   12.50
    9.47	    0.00	    0.00	    8.25	   88.88    9.30	   12.50
    9.44	    0.00	    0.00	    5.00	   90.00    9.30	    8.00
    9.52	    0.00	    0.00	    5.00	   90.00    9.30	    8.00
    9.42	    0.00	    0.00	    3.13	   90.00    9.30	    8.00
    9.38	    0.00	    0.00	    2.50	   90.00    9.30	    8.00
    9.46	    0.00	    0.00	    2.13	   90.00    9.30	    8.00
    9.40	    0.00	    0.00	    2.13	   90.00    9.30	    8.00
    9.50	    0.00	    0.00	    1.63	   90.00    9.40	    8.00
    9.33	    0.00	    0.00	    1.63	   90.00    9.40	    8.10
    9.33	    0.00	    0.00	    1.50	   90.00    9.40	    8.10
    9.51	    0.00	    0.00	    1.63	   90.00    9.40	    8.10
    9.44	    0.00	    0.00	    1.75	   89.88    9.40	    8.10
    9.41	    0.00	    0.00	    1.75	   89.88    9.40	    8.10
    9.45	    0.00	    0.00	    1.75	   89.88    9.40	    8.10
    9.47	    0.00	    0.00	    1.63	   89.75    9.45	    8.10
    9.44	    0.00	    0.00	    1.63	   89.75    9.45	    8.25
    9.53	    0.00	    0.00	    1.75	   89.75    9.45	    8.25
    9.52	    0.00	    0.00	    1.75	   89.75    9.45	    8.25
    9.56	    0.00	    0.00	    1.75	   89.75    9.45	    8.25
    9.53	    0.00	    0.00	    1.75	   89.75    9.45	    8.25
    9.40	    0.00	    0.00	    2.13	   89.75    9.45	    8.25
    9.48	    0.00	    0.00	    2.13	   89.75    9.45	    8.25
    9.63	    0.00	    0.00	    2.13	   89.75    9.45	    8.25
    9.54	    0.00	    0.00	    1.88	   89.75    9.45	    8.25
    9.57	    0.00	    0.00	    1.50	   89.75    9.45	    8.25
    9.54	    0.00	    0.00	    1.63	   89.75    9.45	    8.25
    9.53	    0.00	    0.00	    1.63	   89.63    9.45	    8.25
    9.55	    0.00	    0.00	    1.63	   89.63    9.45	    8.25
    9.55	    0.00	    0.00	    1.63	   89.63    9.45	    8.25
    9.71	    0.00	    0.00	    1.63	   89.63    9.55	    8.40
    9.55	    0.00	    0.00	    1.63	   89.50    9.55	    8.40
    9.65	    0.00	    0.00	    1.88	   89.50    9.55	    8.40
    9.64	    0.00	    0.00	    1.75	   89.50    9.55	    8.40
    9.60	    0.00	    0.00	    1.75	   89.50    9.55	    8.40
    9.57	    0.00	    0.00	    1.75	   89.50    9.55	    8.40
    9.71	    0.00	    0.00	    1.63	   89.38    9.55	    8.40
    9.68	    0.00	    0.00	    1.63	   89.38    9.60	    8.40
    9.66	    0.00	    0.00	    1.63	   89.38    9.60	    8.45
    9.65	    0.00	    0.00	    1.63	   89.38    9.60	    8.45
    9.65	    0.00	    0.00	    1.63	   89.38    9.60	    8.45
    9.66	    0.00	    0.00	    1.63	   89.25    9.60	    8.45
    9.62	    0.00	    0.00	    1.63	   89.25    9.60	    8.45
    9.69	    0.00	    0.00	    1.75	   89.25    9.60	    8.45
    9.76	    0.00	    0.00	    1.75	   89.13    9.65	    8.45
    9.70	    0.00	    0.00	    1.88	   89.13    9.65	    8.50
    9.70	    0.00	    0.00	    1.75	   89.00    9.65	    8.50
    9.65	    0.00	    0.00	    1.75	   89.00    9.65	    8.50
    9.72	    0.00	    0.00	    1.75	   88.50    9.65	    8.50
    9.72	    0.00	    0.00	    1.75	   88.25    9.65	    8.50
    9.68	    0.00	    0.00	    1.75	   88.25    9.65	    8.50
    9.80	    0.00	    0.00	    1.63	   88.25    9.70	    8.50
    9.87	    0.00	    0.00	    1.88	   88.25    9.70	    8.60
    9.73	    0.00	    0.00	    1.88	   87.88    9.70	    8.60
    9.98	    0.00	    0.00	    1.88	   87.88    9.70	    8.60
    9.71	    0.00	    0.00	    2.63	   88.00    9.70	    8.60
    9.99	    0.00	    0.00	    2.63	   88.13    9.70	    8.60
    9.76	    0.00	    0.00	    2.50	   88.25    9.70	    8.60
    9.92	    0.00	    0.00	    2.50	   87.63    9.75	    8.60
    9.77	    0.00	    0.00	    1.88	   87.63    9.75	    8.65
    9.70	    0.00	    0.00	    1.88	   87.25    9.75	    8.65
    9.86	    0.00	    0.00	    2.25	   87.38    9.75	    8.65
    9.83	    0.00	    0.00	    2.25	   87.13    9.75	    8.65
   10.02	    0.00	    0.00	    2.25	   87.00    9.75	    8.65
    9.87	    0.00	    0.00	    2.38	   87.00    9.75	    8.65
    9.92	    0.00	    0.00	    2.38	   86.75    9.75	    8.65
    9.77	    0.00	    0.00	    2.25	   86.75    9.80	    8.70
    9.93	    0.00	    0.00	    2.38	   86.50    9.80	    8.70
    9.83	    0.00	    0.00	    2.38	   86.13    9.80	    8.70
   11.48	    0.00	    0.00	    2.38	   86.13    9.80	    8.70
   11.58	    0.00	    0.00	    6.50	   86.13    9.80	    8.70
   11.70	    0.00	    0.00	    8.63	   86.13    9.80	    8.70
   11.74	    0.00	    0.00	    8.63	   86.13    9.80	    8.70
   11.75	    0.00	    0.00	    9.75	   86.13   11.60	    8.70
   11.88	    0.00	    0.00	    8.25	   86.13   11.60	    8.70
   11.83	    0.00	    0.00	    6.38	   86.13   11.60	    8.70
   11.83	    0.00	    0.00	    4.88	   86.13   11.60	    8.70
   11.84	    0.00	    0.00	    4.88	   86.13   11.60	    8.70
   11.86	    0.00	    0.00	    3.50	   86.13   11.60	    8.70
   11.93	    0.00	    0.00	    3.00	   86.13   11.60	    8.70
   11.90	    0.00	    0.00	    2.63	   86.13   11.85	    8.70
   11.92	    0.00	    0.00	    2.88	   86.13   11.85	    8.70
   11.90	    0.00	    0.00	    2.88	   86.13   11.85	    8.70
   11.90	    0.00	    0.00	    2.88	   86.13   11.85	    8.70
   11.97	    0.00	    0.00	    2.50	   86.13   11.85	    8.70
   11.95	    0.00	    0.00	    2.50	   86.13   11.85	    8.70
   11.91	    0.00	    0.00	    2.38	   86.13   11.85	    8.70
   11.91	    0.00	    0.00	    2.50	   86.13   11.90	    8.70
   11.91	    0.00	    0.00	    2.50	   86.13   11.90	    8.70
   11.93	    0.00	    0.00	    2.38	   86.13   11.90	    8.70
   11.94	    0.00	    0.00	    2.50	   86.13   11.90	    8.70
   11.92	    0.00	    0.00	    2.25	   86.13   11.90	    8.70
   11.92	    0.00	    0.00	    2.25	   86.13   11.90	    8.70
   11.94	    0.00	    0.00	    2.13	   86.13   11.90	    8.70
   11.93	    0.00	    0.00	    2.38	   86.13   11.95	    8.70
   11.93	    0.00	    0.00	    2.38	   86.13   11.95	    8.70
   11.92	    0.00	    0.00	    2.38	   86.13   11.95	    8.70
   11.94	    0.00	    0.00	    2.38	   86.13   11.95	    8.70
   11.96	    0.00	    0.00	    2.38	   86.13   11.95	    8.70
   11.95	    0.00	    0.00	    1.88	   86.13   11.95	    8.70
   11.96	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   11.98	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   12.00	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   11.98	    0.00	    0.00	    2.13	   86.13   11.95	    8.70
   11.94	    0.00	    0.00	    1.88	   86.13   11.95	    8.70
   11.93	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   11.98	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   11.97	    0.00	    0.00	    2.38	   86.13   11.95	    8.70
   11.98	    0.00	    0.00	    2.38	   86.13   11.95	    8.70
   11.98	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   12.01	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   12.00	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   12.01	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   11.95	    0.00	    0.00	    2.13	   86.13   11.95	    8.70
   11.97	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   11.96	    0.00	    0.00	    2.38	   86.13   11.95	    8.70
   11.99	    0.00	    0.00	    2.38	   86.13   11.95	    8.70
   11.95	    0.00	    0.00	    2.38	   86.13   11.95	    8.70
   12.03	    0.00	    0.00	    2.38	   86.13   11.95	    8.70
   12.03	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   12.00	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   12.00	    0.00	    0.00	    2.13	   86.13   11.95	    8.70
   11.98	    0.00	    0.00	    2.13	   86.13   11.95	    8.70
   11.99	    0.00	    0.00	    2.13	   86.13   11.95	    8.70
   11.99	    0.00	    0.00	    1.88	   86.13   11.95	    8.70
   11.97	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   12.02	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   11.98	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   12.00	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   11.95	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   12.00	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   12.00	    0.00	    0.00	    2.25	   86.13   11.95	    8.70
   11.98	    0.00	    0.00	    2.13	   86.13   11.95	    8.70
   12.04	    0.00	    0.00	    2.13	   86.13   11.95	    8.70
   12.02	    0.00	    0.00	    1.88	   86.13   11.95	    8.70
   12.01	    0.00	    0.00	    1.88	   86.13   11.95	    8.70
   12.02	    0.00	    0.00	    1.88	   86.13   11.95	    8.70
   12.02	    0.00	    0.00	    1.88	   86.13   11.95	    8.70
   12.02	    0.00	    0.00	    2.13	   86.13   12.00	    8.70
   12.00	    0.00	    0.00	    2.13	   86.13   12.00	    8.70
   12.06	    0.00	    0.00	    2.13	   86.13   12.00	    8.70
   11.99	    0.00	    0.00	    2.13	   86.13   12.00	    8.70
